"Node ID",Title,"Date & Time",Habitat,Location,State,Method,Notes,"Number of Cranes","Spotter Username","Created Date"
5871,Observation,"2011-10-29 15:30:00","Agricultural field","42.427142, -85.395685",MI,"Ground count","1 of 4;CNT PNT OF SEC 32",139,admin,"2019-07-18 19:15:20"
5872,Observation,"2011-10-29 15:30:00","Agricultural field","42.441494, -85.376021",MI,"Ground count","3 of 4;CNT PNT OF SEC 28",0,admin,"2019-07-18 19:15:20"
5873,Observation,"2011-10-29 15:30:00","Agricultural field","42.441707, -85.39552",MI,"Ground count","4 of 4;CNT PNT OF SEC 29",0,admin,"2019-07-18 19:15:20"
5874,Observation,"2011-10-29 16:00:00","Agricultural field","42.931128, -84.503413",MI,"Ground count","GNR LOC OF E PRICE RD AND KREPPS RD",3,admin,"2019-07-18 19:15:20"
5875,Observation,"2011-10-29 16:30:00","Agricultural field","42.16784491, -84.37401371",MI,"Ground count","CNT PNT OF SEC (ON AYERS RD AS DESC)",5,admin,"2019-07-18 19:15:20"
5876,Observation,"2011-10-29 21:00:00","Mixed-Wetland Agricultural field","43.68563, -89.55271",WI,"Ground count",.,1832,admin,"2019-07-18 19:15:20"
5877,Observation,"2011-10-29 21:45:00",Wetland,"42.90017867, -83.5155157",MI,"Point count","GALE LAKE",31,admin,"2019-07-18 19:15:20"
5878,Observation,"2011-10-29 21:45:00",Wetland,"42.90901242, -83.50427275",MI,"Point count","GOODRICH MILLPOND LAKE",131,admin,"2019-07-18 19:15:20"
5879,Observation,"2011-10-29 22:00:00",Wetland,"42.843045, -84.329688",MI,"Point count","GNR LOC OF CRANES PER 2014 COUNT",145,admin,"2019-07-18 19:15:20"
5880,Observation,"2011-10-29 22:15:00",Wetland,"42.633985, -86.152641",MI,"Point count","GNR LOC FOR MORRISON BAYOU",572,admin,"2019-07-18 19:15:20"
5881,Observation,"2011-10-29 22:30:00","Agricultural field","41.943197, -85.04374",MI,"Ground count","GNR LOC IN FIELD PER DESCP AND MAP",2,admin,"2019-07-18 19:15:20"
5882,Observation,"2011-10-29 22:30:00","Agricultural field","41.94735, -85.066313",MI,"Ground count","CNT LOC OF FIELD PER DESC AND MAP",113,admin,"2019-07-18 19:15:20"
5883,Observation,"2011-10-29 22:30:00",Wetland,"42.431081, -84.01956",MI,"Point count ","PATTERSON LAKE",108,admin,"2019-07-18 19:15:20"
5884,Observation,"2011-10-29 22:45:00",Wetland,"42.16468107, -85.69669382",MI,"Point count","CNT PNT OF SEC 34; MULTIPLE WETLAND COMPLEX IN SEC",34,admin,"2019-07-18 19:15:20"
5885,Observation,"2011-10-29 22:45:00",Wetland,"42.49388, -85.324587",MI,"Point count","GNR LOC OF CRANES PER DESC",180,admin,"2019-07-18 19:15:20"
5886,Observation,"2011-10-30 13:00:00",Wetland,"43.466503, -88.628223",WI,"Ground count","GNR LOC OF HORICON MARSH STATE WILDLIFE AREA;ADDED HORICON MARSH NWR",5267,admin,"2019-07-18 19:15:20"
5887,Observation,"2011-10-31 12:00:00",Wetland,"30.79015611, -82.29145148",GA,"Ground count",.,85,admin,"2019-07-18 19:15:20"
5888,Observation,"2011-10-31 21:30:00",Wetland,"42.40194777, -84.14062058",MI,"Point count","CNT PNT OF SEC 12",78,admin,"2019-07-18 19:15:20"
5889,Observation,"2011-10-31 22:30:00","Agricultural field","44.24362071, -85.08357252",MI,"Ground count","CNT PNT OF SEC 6",10,admin,"2019-07-18 19:15:20"
5890,Observation,"2011-10-31 22:30:00",Wetland,"44.31346274, -84.88381717",MI,"Point count","CNT PNT OF SEC 11; HOUGHTON LAKE WILDLIFE RESEARCH AREA",2314,admin,"2019-07-18 19:15:20"
5891,Observation,"2011-11-01 12:45:00",Wetland,"41.685512, -85.192613",IN,"Ground count","NOT SURE IF CRANES ORIGINATE FROM SHALLOW LAKE; LAKE; PASTURE; MARSH; AG",278,admin,"2019-07-18 19:15:20"
5892,Observation,"2011-11-01 21:00:00",Sandbar,"43.5661, -89.6128",WI,"Ground count","GNR LOC OF SANDBARS 5 MI W OF PORTAGE",2368,admin,"2019-07-18 19:15:20"
5893,Observation,"2011-11-02 21:00:00",Sandbar,"43.19344, -89.97108",WI,"Ground count",.,1479,admin,"2019-07-18 19:15:20"
5894,Observation,"2011-11-04 15:00:00","Agricultural field","35.39482069, -84.99229683",TN,"Ground count","GNR LOC OF AG FIELD PER DESC",87,admin,"2019-07-18 19:15:20"
5895,Observation,"2012-10-25 12:05:00",Wetland,"44.65359838, -88.53424593",WI,"Point count","CNT PNT OF SEC 10",9333,admin,"2019-07-18 19:15:20"
5896,Observation,"2012-10-26 12:00:00",Wetland,"44.67101577, -88.67659562",WI,"Ground count","1 of 2;CNT PNT OF SEC 4",532,admin,"2019-07-18 19:15:20"
5897,Observation,"2012-10-26 12:00:00",Wetland,"44.672992, -88.675646",WI,"Ground count","2 of 2;CNT PNT MATTESON CREEK WILDLIFE AREA PER DESC",0,admin,"2019-07-18 19:15:20"
5898,Observation,"2012-10-27 13:30:00",Wetland,"41.88924093, -84.5957315",MI,"Ground count","GNR PNT OF MARSH PER DESC",10,admin,"2019-07-18 19:15:20"
5899,Observation,"2012-10-27 13:30:00","Agricultural field","41.92217647, -84.5083331",MI,"Ground count","CNT PNT OF AG FIELD PER DESC",13,admin,"2019-07-18 19:15:20"
5900,Observation,"2012-10-27 13:30:00","Agricultural field","41.943197, -85.04274",MI,"Ground count","CNT PNT OF AG FIELD PER DESC",72,admin,"2019-07-18 19:15:20"
5901,Observation,"2012-10-27 13:30:00",Wetland,"42.036645, -84.508684",MI,"Ground count","GNR PNT PER DESC; 6 OF 14 CRANES IN WETLAND REST IN ADJACENT FIELDS",14,admin,"2019-07-18 19:15:20"
5902,Observation,"2012-10-27 21:30:00",Wetland,"42.90003587, -83.51592352",MI,"Point count","GALE LAKE",57,admin,"2019-07-18 19:15:20"
5903,Observation,"2012-10-27 21:30:00",Wetland,"42.90901242, -83.50327275",MI,"Point count","GOODRICH MILLPOND LAKE",121,admin,"2019-07-18 19:15:20"
5904,Observation,"2012-10-27 22:15:00",Wetland,"43.168659, -85.165049",MI,"Point count","GNR LOC OF MARSH",75,admin,"2019-07-18 19:15:20"
5905,Observation,"2012-10-27 23:25:00",Wetland,"42.430081, -84.02056",MI,"Point count","GNR LOC OF MARSH PER DESC",175,admin,"2019-07-18 19:15:20"
5906,Observation,"2012-10-28 20:30:00","Mixed-Wetland Agricultural field","42.15342261, -84.2009103",MI,"Ground count","CNT PNT OF SEC; DESC IS FOR WETLAND AND AG FIELDS; NOT SPEC",6,admin,"2019-07-18 19:15:20"
5907,Observation,"2012-10-28 21:30:00",Wetland,"44.30352333, -84.86751341",MI,"Point count","HOUGHTON LAKE WILDLIFE RESEARCH AREA",0,admin,"2019-07-18 19:15:20"
5908,Observation,"2012-10-28 21:50:00",Wetland,"42.842045, -84.330688",MI,"Point count","GNR PNT OF SCENIC LAKE PER DESC",251,admin,"2019-07-18 19:15:20"
5909,Observation,"2012-10-28 22:10:00",Wetland,"44.345502, -90.175496",WI,"Point count","WIDNR STATE AREA",1550,admin,"2019-07-18 19:15:20"
5910,Observation,"2012-10-28 22:30:00",Wetland,"44.33052981, -84.82394418",MI,"Point count","HOUGHTON LAKE WILDLIFE RESEARCH AREA",0,admin,"2019-07-18 19:15:20"
5911,Observation,"2012-10-28 23:30:00",Wetland,"41.862978, -84.304765",MI,"Point count","CNT PNT OF SEC 16",2,admin,"2019-07-18 19:15:20"
5912,Observation,"2012-10-29 12:00:00",Wetland,"40.978869, -87.499686",IN,"Ground count",.,12,admin,"2019-07-18 19:15:20"
5913,Observation,"2012-10-29 12:00:00",Wetland,"43.348522, -89.30497577",WI,"Point count","LOCATION IS THE CENTER POINT OF WPA",339,admin,"2019-07-18 19:15:20"
5914,Observation,"2012-10-29 12:00:00",Wetland,"44.048769, -90.150807",WI,"Point count","POOL 2;LOCATION IS APPROXIMATE COORD OF ROOST",0,admin,"2019-07-18 19:15:20"
5915,Observation,"2012-10-29 12:00:00",Wetland,"44.067467, -90.182215",WI,"Point count","POOL 1;LOCATION IS APPROXIMATE COORD OF ROOST",0,admin,"2019-07-18 19:15:20"
5916,Observation,"2012-10-29 12:00:00",Wetland,"44.068032, -90.170427",WI,"Point count","LOWER RICE;LOCATION IS APPROXIMATE COORD OF ROOST",0,admin,"2019-07-18 19:15:20"
5917,Observation,"2012-10-29 12:00:00",Wetland,"44.145346, -90.177164",WI,"Point count","DATA SHEET DESCRIBES BOX OF AREA COVERED;LOCATION IS APPROXIMATE COORD OF ROOST",1831,admin,"2019-07-18 19:15:20"
5918,Observation,"2012-10-29 12:00:00",Wetland,"44.147205, -90.154353",WI,"Point count","E SPRAUGE POOL;LOCATION IS APPROXIMATE COORD OF ROOST",0,admin,"2019-07-18 19:15:20"
5919,Observation,"2012-10-29 12:15:00","Agricultural field","41.455342, -86.580983",IN,"Ground count","GNR LOC FOR ROOST",525,admin,"2019-07-18 19:15:20"
5920,Observation,"2012-10-29 12:16:00",Wetland,"42.11374889, -85.55362725",MI,"Point count","GNR LOC OF STREAM PER DESC",10,admin,"2019-07-18 19:15:20"
5921,Observation,"2012-10-29 12:40:00",Wetland,"44.2226, -83.937",MI,"Point count","MI DEP OF TRANS; WETLAND MITIGATION PNDS",1008,admin,"2019-07-18 19:15:20"
5922,Observation,"2012-10-29 13:00:00",Wetland,"41.678813, -85.185083",IN,"Ground count",.,978,admin,"2019-07-18 19:15:20"
5923,Observation,"2012-10-29 13:00:00","Agricultural field","42.07610863, -84.40530144",MI,"Ground count","GNR LOC OF AG FIELD N OF RD PER DESC",20,admin,"2019-07-18 19:15:20"
5924,Observation,"2012-10-29 13:00:00","Agricultural field","42.16007981, -84.42752561",MI,"Ground count","GNR LOC OF RD INTRSC PER DESC",4,admin,"2019-07-18 19:15:20"
5925,Observation,"2012-10-29 13:00:00","Agricultural field","42.167591, -84.375526",MI,"Ground count","GNR LOC OF RD INTRSC PER DESC",7,admin,"2019-07-18 19:15:20"
5926,Observation,"2012-10-29 13:00:00",Wetland,"42.633985, -86.151641",MI,"Point count","GNR LOC FOR MORRISON BAYOU PER DESC",197,admin,"2019-07-18 19:15:20"
5927,Observation,"2012-10-29 13:30:00","Agricultural field","41.96642635, -85.0867658",MI,"Ground count","CNT PNT OF AG FIELD PER DESC",49,admin,"2019-07-18 19:15:20"
5928,Observation,"2012-10-29 13:30:00","Agricultural field","43.02490241, -83.17585491",MI,"Ground count","CNT PNT OF SEC 16",17,admin,"2019-07-18 19:15:20"
5929,Observation,"2012-10-29 13:30:00","Agricultural field","43.08112, -83.276341",MI,"Ground count","CNT PNT OF SEC 27",120,admin,"2019-07-18 19:15:20"
5930,Observation,"2012-10-29 13:45:00","Mixed-Wetland Agricultural field","38.99072405, -87.16155494",IN,"Ground count","CNT PNT OF GOOSE POND FWA",9,admin,"2019-07-18 19:15:20"
5931,Observation,"2012-10-29 18:45:00","Agricultural field","42.50049455, -85.19052211",MI,"Ground count","PNT AT INTERSECT; CLOSEST PNT TO DESC",7,admin,"2019-07-18 19:15:20"
5932,Observation,"2012-10-29 18:45:00","Agricultural field","42.50118923, -85.17090687",MI,"Ground count","CNT PNT OF RD BETWEEN 2 RDS DESCRIBED",4,admin,"2019-07-18 19:15:20"
5933,Observation,"2012-10-29 18:45:00","Agricultural field","42.51565635, -85.18153711",MI,"Ground count","CNT PNT OF SEC 31",3,admin,"2019-07-18 19:15:20"
5934,Observation,"2012-10-29 18:45:00","Agricultural field","42.5224973, -85.15805778",MI,"Ground count","GNR LOC OF AG FIELD PER DESC",15,admin,"2019-07-18 19:15:20"
5935,Observation,"2012-10-29 19:00:00","Agricultural field","44.09073758, -88.97644005",WI,"Ground count","3 of 4;CNT PNT OF SEC 29",0,admin,"2019-07-18 19:15:20"
5936,Observation,"2012-10-29 19:00:00","Mixed-Wetland Agricultural field","44.09074563, -88.95431675",WI,"Ground count","4 of 4;CNT PNT OF SEC 28",0,admin,"2019-07-18 19:15:20"
5937,Observation,"2012-10-29 19:00:00","Agricultural field","44.11971127, -88.95601025",WI,"Ground count","2 of 4;CNT PNT OF SEC 16",0,admin,"2019-07-18 19:15:20"
5938,Observation,"2012-10-29 19:00:00","Agricultural field","44.14865141, -88.93491833",WI,"Ground count","1 of 4;CNT PNT OF SEC 3",1278,admin,"2019-07-18 19:15:20"
5939,Observation,"2012-10-29 19:20:00",Wetland,"42.321098, -84.291077",MI,"Point count","CNT PNT OF WETLAND; PHYLLIS HAEHNLE SANCTUARY",5012,admin,"2019-07-18 19:15:20"
5940,Observation,"2012-10-29 20:30:00","Mixed-Wetland Agricultural field","42.18198802, -84.54964282",MI,"Ground count","2 of 3;CNT PNT OF SEC 28",0,admin,"2019-07-18 19:15:20"
5941,Observation,"2012-10-29 20:30:00","Mixed-Wetland Agricultural field","42.18198802, -84.56917565",MI,"Ground count","3 of 3;CNT PNT OF SEC 29",0,admin,"2019-07-18 19:15:20"
5942,Observation,"2012-10-29 20:30:00","Mixed-Wetland Agricultural field","42.19656755, -84.55011011",MI,"Ground count","1 of 3;CNT PNT OF SEC 21",60,admin,"2019-07-18 19:15:20"
5943,Observation,"2012-10-29 20:30:00",Wetland,"42.395534, -84.990885",MI,"Point count","AUDUBON BAKER'S SANCTUARY",7663,admin,"2019-07-18 19:15:20"
5944,Observation,"2012-10-29 20:30:00",Wetland,"42.62865599, -88.12786438",WI,"Point count","RICHARD BONG STATE REC AREA",0,admin,"2019-07-18 19:15:20"
5945,Observation,"2012-10-29 20:30:00",Wetland,"42.63284038, -88.15614411",WI,"Point count ","RICHARD BONG STATE REC AREA",451,admin,"2019-07-18 19:15:20"
5946,Observation,"2012-10-29 20:55:00",Wetland,"42.407907, -84.61618",MI,"Point count","GNR LOC OF FULLER LK",162,admin,"2019-07-18 19:15:20"
5947,Observation,"2012-10-29 21:00:00",Wetland,"42.238041, -84.101625",MI,"Point count","CNT PNT OF GRASS LAKE ROAD WETLAND",88,admin,"2019-07-18 19:15:20"
5948,Observation,"2012-10-29 21:00:00",Wetland,"42.299536, -84.131543",MI,"Point count","CNT PNT NOTSON LAKE PER DESC",24,admin,"2019-07-18 19:15:20"
5949,Observation,"2012-10-29 21:00:00","Mixed-Wetland Agricultural field","44.01868128, -89.25714751",WI,"Ground count","2 of 4;CNT PNT OF SEC 24",0,admin,"2019-07-18 19:15:20"
5950,Observation,"2012-10-29 21:00:00","Mixed-Wetland Agricultural field","44.01877646, -89.31759534",WI,"Ground count","4 of 5;CNT PNT OF SEC 21",0,admin,"2019-07-18 19:15:20"
5951,Observation,"2012-10-29 21:00:00","Mixed-Wetland Agricultural field","44.01877646, -89.33767799",WI,"Ground count","3 of 4;CNT PNT OF SEC 20",0,admin,"2019-07-18 19:15:20"
5952,Observation,"2012-10-29 21:00:00","Mixed-Wetland Agricultural field","44.03332803, -89.27595822",WI,"Ground count","1 of 4;CNT PNT OF SEC 14",691,admin,"2019-07-18 19:15:20"
5953,Observation,"2012-10-29 21:10:00","Agricultural field","41.93118925, -86.04408537",MI,"Ground count","CNT PNT OF AREA DESC ON MAP",1293,admin,"2019-07-18 19:15:20"
5954,Observation,"2012-10-29 21:10:00",Wetland,"42.53692785, -83.96934153",MI,"Point count","CNT PNT OF GRASS LAKE PER DESC",382,admin,"2019-07-18 19:15:20"
5955,Observation,"2012-10-29 21:15:00",Wetland,"43.19186, -89.952902",WI,"Point count","LOWER WI RIVERWAY",2539,admin,"2019-07-18 19:15:20"
5956,Observation,"2012-10-29 21:30:00",Wetland,"42.155822, -84.278562",MI,"Point count","CNT PNT OF STONEY LAKE AS DESC",829,admin,"2019-07-18 19:15:20"
5957,Observation,"2012-10-29 21:30:00",Wetland,"42.31443333, -84.14383707",MI,"Point count","CNT PNT OF POND LILY LAKE",178,admin,"2019-07-18 19:15:20"
5958,Observation,"2012-10-29 21:30:00",Wetland,"42.3495, -84.24587",MI,"Point count","CNT PNT N BIG LAKE DAM",157,admin,"2019-07-18 19:15:20"
5959,Observation,"2012-10-29 21:30:00",Wetland,"42.40589583, -84.1045317",MI,"Point count","CNT PNT OF BOYCE LAKE",33,admin,"2019-07-18 19:15:20"
5960,Observation,"2012-10-29 21:33:00",Wetland,"42.802623, -83.6127396",MI,"Point count","BUSH LAKE",67,admin,"2019-07-18 19:15:20"
5961,Observation,"2012-10-29 21:33:00",Wetland,"42.81111097, -83.61860138",MI,"Point count ","LAKE MAUNA LOA",2,admin,"2019-07-18 19:15:20"
5962,Observation,"2012-10-29 21:34:00","Agricultural field","43.10022, -84.29158",MI,"Ground count","PNT ON ROAD N OF AG FIELD",375,admin,"2019-07-18 19:15:20"
5963,Observation,"2012-10-29 21:50:00",Wetland,"42.771904, -83.814262",MI,"Point count","GNR LOC OF MARSH PER DESC",627,admin,"2019-07-18 19:15:20"
5964,Observation,"2012-10-29 21:55:00",Wetland,"41.93110763, -85.47462313",MI,"Point count","CNT PNT OF EVANS LAKE PER DESC",335,admin,"2019-07-18 19:15:20"
5965,Observation,"2012-10-29 22:00:00",Wetland,"41.94569927, -86.02157498",MI,"Point count","GPS LOC OF LOC WHERE OBS TOOK PLACE; ASSUME ROOST AREA IN WETLAND CMPLX BEHIND LOC",176,admin,"2019-07-18 19:15:20"
5966,Observation,"2012-10-29 22:00:00",Wetland,"42.38568766, -84.17006098",MI,"Point count","CNT PNT OF MERKLE LAKE",10,admin,"2019-07-18 19:15:20"
5967,Observation,"2012-10-29 22:00:00",Wetland,"42.477081, -85.351313",MI,"Point count","CNT PNT OF GILKEY LAKES",63,admin,"2019-07-18 19:15:20"
5968,Observation,"2012-10-29 22:00:00","Agricultural field","42.48096615, -85.39714252",MI,"Point count","GNR LOC OF AG FIELD PER DESC",271,admin,"2019-07-18 19:15:20"
5969,Observation,"2012-10-29 22:00:00",Wetland,"42.49288, -85.325587",MI,"Point count","GNR LOC OF FAIR LAKE",73,admin,"2019-07-18 19:15:20"
5970,Observation,"2012-10-29 22:00:00",Wetland,"43.41543453, -86.34058845",MI,"Point count","GNR LOC OF WHITE RIVER FLATS PER DESC",34,admin,"2019-07-18 19:15:20"
5971,Observation,"2012-10-29 22:15:00","Agricultural field","42.41098401, -85.46957848",MI,"Ground count","CNT PNT OF AG FIELD PER DESC",197,admin,"2019-07-18 19:15:20"
5972,Observation,"2012-10-29 22:15:00",Wetland,"43.362041, -84.009313",MI,"Point count","SHIAWASSEEE NWR",206,admin,"2019-07-18 19:15:20"
5973,Observation,"2012-10-29 22:15:00",Wetland,"44.6965, -89.8145",WI,"Point count","OBSERVED GOING INTO TOWNLINE REFUGE",2101,admin,"2019-07-18 19:15:20"
5974,Observation,"2012-10-29 22:15:00",Wetland,"44.7073, -89.9119",WI,"Point count","OBSERVED GOING INTO WEST HONEY ISLAND FLOWAGE",0,admin,"2019-07-18 19:15:20"
5975,Observation,"2012-10-29 22:30:00",Wetland,"42.16468107, -85.69569382",MI,"Point count","CNT PNT OF SEC 34",353,admin,"2019-07-18 19:15:20"
5976,Observation,"2012-10-29 22:30:00",Wetland,"42.229872, -84.944948",MI,"Point count","GNR LOC OF STUART LAKE PER DESC AND MAP",882,admin,"2019-07-18 19:15:20"
5977,Observation,"2012-10-29 22:40:00",Wetland,"42.15953338, -85.56226237",MI,"Point count","CNT PNT OF MANDIGO WETLAND",1461,admin,"2019-07-18 19:15:20"
5978,Observation,"2012-10-29 22:45:00",Wetland,"41.90439497, -85.4779348",MI,"Point count","CNT PNT OF SEC 33",26,admin,"2019-07-18 19:15:20"
5979,Observation,"2012-10-29 22:45:00",Wetland,"42.204826, -85.267195",MI,"Point count","GNR LOC ON RD OF WETLAND CMPLX",833,admin,"2019-07-18 19:15:20"
5980,Observation,"2012-10-29 22:50:00",Wetland,"42.40476118, -85.33747137",MI,"Point count","CNT PNT OF WETLAND PER DESC",301,admin,"2019-07-18 19:15:20"
5981,Observation,"2012-10-29 22:56:00",Wetland,"44.3681, -83.4498",MI,"Point count","TUTTLE MARSH NWR",55,admin,"2019-07-18 19:15:20"
5982,Observation,"2012-10-29 23:35:00",Wetland,"43.24011023, -88.86751728",WI,"Ground count","GNR LOC OF MUD LAKE WILDLIFE AREA",91,admin,"2019-07-18 19:15:20"
5983,Observation,"2012-10-30 12:00:00","Agricultural field","35.39682069, -84.99329683",TN,"Ground count","GNR LOC OF AG FIELD PER DESC",551,admin,"2019-07-18 19:15:20"
5984,Observation,"2012-10-30 12:04:00","Agricultural field","42.51641534, -88.41291221",WI,"Ground count","4 of 4;CNT PNT OF SEC 30",0,admin,"2019-07-18 19:15:20"
5985,Observation,"2012-10-30 12:04:00",Wetland,"42.524928, -88.411453",WI,"Ground count","1 of 4;CNT PNT OF MARSH PER DESC",1484,admin,"2019-07-18 19:15:20"
5986,Observation,"2012-10-30 12:04:00","Agricultural field","42.53083089, -88.37369021",WI,"Ground count","3 of 4;CNT PNT OF SEC 21",0,admin,"2019-07-18 19:15:20"
5987,Observation,"2012-10-30 12:04:00","Agricultural field","42.53097724, -88.39315486",WI,"Ground count","2 of 4;CNT PNT OF SEC 20",0,admin,"2019-07-18 19:15:20"
5988,Observation,"2012-10-30 12:15:00",Wetland,"45.708632, -92.688826",WI,"Ground count","2 of 2;FISH LAKE WILDLIFE AREA",0,admin,"2019-07-18 19:15:20"
5989,Observation,"2012-10-30 12:15:00",Wetland,"45.80889685, -92.64676579",WI,"Ground count","1 of 2;CREX MEADOWS WILDLIFE AREA",12016,admin,"2019-07-18 19:15:20"
5990,Observation,"2012-10-30 13:00:00","Agricultural field","40.734863, -82.097234",OH,"Ground count","APPROXIMATE LOCATION; NO ROOSTING INFORMATION",47,admin,"2019-07-18 19:15:20"
5991,Observation,"2012-10-30 20:45:00",Wetland,"43.8142, -89.9066",WI,"Point count","S OF CAST ROCK LAKE",687,admin,"2019-07-18 19:15:20"
5992,Observation,"2012-10-30 23:02:00",Wetland,"41.145607, -86.94226",IN,"Point count",.,9602,admin,"2019-07-18 19:15:20"
5993,Observation,"2012-10-30 23:25:00",Wetland,"45.176452, -87.639213",MI,"Point count","CNT PNT OF WASTE MNGMT MITIGATION PND PER DESC",297,admin,"2019-07-18 19:15:20"
5994,Observation,"2012-10-30 23:30:00",Wetland,"41.987353, -85.312657",MI,"Point count","GNR LOC of SEC 35 and SEC 36",3,admin,"2019-07-18 19:15:20"
5995,Observation,"2012-10-31 12:30:00",Wetland,"45.52949, -93.755292",MN,"Point count",.,4600,admin,"2019-07-18 19:15:20"
5996,Observation,"2012-10-31 20:15:00",Wetland,"43.552992, -88.617641",WI,"Ground count","1 of 4;HORICON NWR",4932,admin,"2019-07-18 19:15:20"
5997,Observation,"2012-10-31 20:15:00",Wetland,"43.602612, -88.653772",WI,"Ground count","2 of 4;HORICON NWR",0,admin,"2019-07-18 19:15:20"
5998,Observation,"2012-10-31 20:15:00",Wetland,"43.6185, -88.658917",WI,"Ground count","3 of 4;HORICON NWR",0,admin,"2019-07-18 19:15:20"
5999,Observation,"2012-10-31 20:15:00",Wetland,"43.636323, -88.647707",WI,"Ground count","4 of 4;HORICON NWR",0,admin,"2019-07-18 19:15:20"
6000,Observation,"2012-10-31 21:00:00",Wetland,"43.466503, -88.626223",WI,"Ground count","HORICON STATE WILDLIFE AREA",442,admin,"2019-07-18 19:15:20"
